household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,avg_usage,fuel_reduction_pct,is_at_risk
HH-00943,Rulindo,-1.79488,30.074993,2023-03-11,5.0,8.6,0.5,1760,19.7,20.6,18.9,24.7,18.6,20.4,20.483333333333334,-1.3817829457364343,1
HH-06453,Musanze,-1.507758,29.674703,2023-01-28,5.0,5.2,12.0,1941,11.0,11.0,12.4,10.1,13.1,8.9,11.083333333333334,-1.1314102564102564,1
HH-03936,Burera,-1.488586,29.750609,2023-05-01,4.0,8.5,0.9,2076,28.8,34.2,31.7,30.3,31.3,29.1,30.900000000000002,-2.6352941176470592,1
HH-02385,Musanze,-1.496168,29.619142,2023-03-20,3.0,10.4,0.7,1841,16.1,13.8,11.8,13.6,14.0,17.6,14.483333333333334,-0.3926282051282052,1
HH-00116,Gakenke,-1.635862,29.79284,2023-02-02,4.0,5.1,1.1,2071,16.4,15.7,21.3,20.1,17.4,15.7,17.76666666666667,-2.483660130718955,1
HH-07496,Nyabihu,-1.600909,29.520717,2023-10-11,4.0,7.3,1.9,2381,27.0,26.9,22.9,32.0,20.9,26.3,26.0,-2.5616438356164384,1
HH-07959,Nyabihu,-1.557344,29.47418,2024-02-28,3.0,10.1,6.1,2445,22.0,24.4,25.9,23.6,29.5,23.1,24.75,-1.4504950495049507,1
HH-03120,Nyabihu,-1.553842,29.470379,2023-06-19,4.0,7.7,7.1,2288,27.5,28.3,22.8,32.3,31.5,27.7,28.349999999999994,-2.681818181818181,1
HH-04259,Musanze,-1.487621,29.671117,2023-12-21,4.0,9.9,10.1,2100,39.1,33.2,36.7,31.6,26.663943298969073,39.8,34.51065721649485,-2.485924971363116,1
HH-04419,Musanze,-1.475193,29.550398,2024-03-12,5.0,7.0,1.7,2037,21.9,15.0,15.3,15.7,19.9,13.2,16.833333333333336,-1.404761904761905,1
HH-06299,Rulindo,-1.726838,29.996974,2024-01-15,2.0,10.3,5.7,1724,11.0,9.7,10.3,9.1,7.8,10.4,9.716666666666667,0.0566343042071198,1
HH-02820,Musanze,-1.538604,29.60164,2023-04-17,7.0,8.1,2.3,1698,26.6,31.6,25.8,29.0,30.8,30.0,28.96666666666667,-2.5761316872427984,1
HH-03823,Rulindo,-1.743599,29.986535,2023-03-21,7.0,7.9,2.2,1647,32.0,27.3,23.4,26.5,20.6,23.6,25.566666666666663,-2.2362869198312234,1
HH-06667,Musanze,-1.493488,29.614558,2023-02-17,3.0,12.2,1.9,1766,18.3,14.8,14.7,13.0,26.663943298969073,17.0,17.410657216494844,-0.42710305053236436,1
HH-06420,Burera,-1.422702,29.701113,2023-02-10,1.0,11.8,5.3,1890,9.9,11.3,9.9,9.8,12.3,8.4,10.266666666666667,0.12994350282485873,1
HH-03803,Rulindo,-1.704421,30.025623,2024-01-22,4.0,8.2,3.0,1894,28.4,24.3,29.8,33.1,28.3,26.8,28.450000000000003,-2.469512195121952,1
HH-03537,Musanze,-1.534817,29.695518,2023-11-12,8.0,60.8,7.0,1834,57.6,70.5,55.7,56.6,65.0,65.6,61.833333333333336,-0.016995614035087807,1
HH-03826,Nyabihu,-1.567297,29.532823,2023-08-31,5.0,8.8,4.4777974683544315,2322,26.9,18.7,26.0,19.5,23.1,14.8,21.5,-1.443181818181818,1
HH-06033,Rulindo,-1.767413,29.982058,2024-06-05,4.0,7.7,3.1,1850,13.3,17.1,15.3,13.5,16.4,26.51715206185567,17.01952534364261,-1.2103279667068325,1
HH-01947,Musanze,-1.487347,29.623438,2023-11-02,3.0,8.8,2.0,1797,14.0,15.2,10.1,10.3,12.1,10.8,12.083333333333334,-0.37310606060606055,1
HH-06922,Nyabihu,-1.561476,4.328125,2023-08-25,1.0,9.2,15.2,2738,8.0,9.0,7.6,9.3,26.663943298969073,8.6,11.527323883161513,-0.2529699873001645,1
HH-03489,Nyabihu,-1.589386,29.516917,2023-03-07,4.0,8.1,4.6,2186,13.1,13.8,14.2,16.7,14.4,15.7,14.65,-0.8086419753086421,1
HH-01611,Gakenke,-1.700605,29.837906,2023-12-06,6.0,9.1,8.1,2206,30.6,23.5,25.2,21.6,25.2,26.0,25.350000000000005,-1.7857142857142865,1
HH-06220,Nyabihu,-1.58025,29.524639,2024-05-13,8.0,8.2,1.7,2231,65.0,63.7,53.9,59.6,56.1,60.8,59.85,-6.298780487804879,1
HH-02195,Nyabihu,-1.639894,29.472776,2023-05-17,4.0,7.0,0.5,2675,27.1,20.7,24.0,25.1,27.4,21.7,24.333333333333332,-2.476190476190476,1
HH-05386,Burera,-1.459557,29.71282,2023-11-14,4.0,9.9,1.9,1679,19.4,21.1,24.2,18.4,15.5,13.4,18.666666666666668,-0.8855218855218856,1
HH-00558,Nyabihu,-1.588918,29.521884,2023-06-06,3.0,4.5,1.2,2078,6.1,27.053943298969074,5.9,4.6,6.7,4.8,9.192323883161512,-1.0427386407025583,1
HH-06743,Burera,-1.455959,29.765554,2023-11-17,4.0,7.2,1.0,1955,15.3,14.0,12.0,9.9,13.5,13.1,12.966666666666663,-0.8009259259259254,1
HH-01208,Musanze,-1.455959,29.765554,2023-06-13,4.0,9.9,1.1,1693,25.0,18.6,17.7,16.7,16.4,14.8,18.2,-0.8383838383838382,1
HH-04635,Nyabihu,-1.589744,29.535155,2023-02-27,5.0,6.9,12.0,2261,18.6,18.8,14.0,20.5,14.0,12.9,16.46666666666667,-1.386473429951691,1
HH-04809,Musanze,-1.470211,29.677226,2023-08-10,4.0,9.1,5.5,1786,27.6,31.8,33.4,38.9,29.6,25.9,31.200000000000003,-2.428571428571429,1
HH-01511,Rulindo,-1.765425,30.080957,2023-10-19,6.0,12.6,7.3,1828,34.5,36.6,37.5,32.0,29.7,29.8,33.35,-1.646825396825397,1
HH-03830,Musanze,-1.510233,29.629211,2024-04-03,3.0,8.2,10.8,1941,12.4,9.9,10.7,10.0,13.6,10.6,11.200000000000001,-0.36585365853658564,1
HH-03733,Musanze,-1.453996,29.665171,2023-01-07,3.0,8.2,4.2,1901,23.6,21.5,21.1,24.2,19.6,24.6,22.433333333333334,-1.7357723577235775,1
HH-05225,Musanze,-1.488944,29.648265,2024-05-29,4.0,5.7,8.9,1883,12.2,12.8,9.8,12.2,9.2,10.0,11.033333333333333,-0.935672514619883,1
HH-03212,Rulindo,-1.707062,30.030299,2023-05-09,3.0,11.2,8.2,1798,12.8,20.6,20.5,19.5,12.2,15.9,16.916666666666668,-0.5104166666666669,1
HH-03631,Rulindo,29.977687,-1.729937,2024-03-23,5.0,10.2,10.6,1748,38.0,38.9,53.1,37.1,50.0,42.9,43.333333333333336,-3.2483660130718963,1
HH-05470,Musanze,-1.486458,29.552146,2023-03-28,4.0,7.8,5.2,2216,15.1,15.1,11.6,12.7,11.9,12.3,13.116666666666667,-0.6816239316239318,1
HH-05473,Nyabihu,-1.639083,29.545412,2023-03-15,6.0,9.2,2.0,2519,25.6,26.2,20.9,22.3,29.3,22.4,24.45,-1.657608695652174,1
HH-00267,Rulindo,-1.739343,30.08183,2023-04-20,1.0,10.3,1.5,1711,5.1,4.4,4.7,4.1,4.3,5.2,4.633333333333333,0.5501618122977348,0
HH-01141,Rulindo,-1.702845,30.055489,2023-12-04,3.0,7.8,4.9,1789,19.5,20.6,20.7,23.5,25.6,21.4,21.883333333333336,-1.8055555555555558,1
HH-03163,Musanze,-1.495773,29.590561,2024-03-24,4.0,9.3,1.7,1883,20.1,20.6,26.95904639175258,21.8,26.663943298969073,13.5,21.603831615120274,-1.322992646787126,1
HH-07563,Nyabihu,-1.626504,29.515922,2023-11-25,4.0,11.5,5.1,2509,42.1,36.2,33.6,45.7,40.1,41.2,39.81666666666667,-2.4623188405797105,1
HH-07353,Burera,-1.411335,29.740017,2023-02-11,6.0,9.4,16.1,1749,53.8,53.7,48.3,50.9,26.663943298969073,50.2,47.26065721649485,-4.027729491116474,1
HH-01910,Nyabihu,-1.641594,29.526858,2024-03-28,7.0,9.1,2.7,2501,36.2,33.0,27.7,31.1,21.6,31.0,30.099999999999998,-2.307692307692308,1
HH-06609,Gakenke,-1.745814,29.788071,2023-02-22,5.0,10.2,2.2,1724,41.2,48.8,41.5,47.4,40.4,48.2,44.583333333333336,-3.3709150326797395,1
HH-06831,Gakenke,-1.620069,29.837128,2023-08-10,5.0,9.5,3.0,2042,40.1,41.7,48.1,50.3,45.5,46.2,45.31666666666666,-3.7701754385964907,1
HH-00657,Musanze,-1.487636,29.659058,2023-07-26,1.0,6.3,4.9,1990,6.2,5.1,5.1,5.3,4.5,6.2,5.3999999999999995,0.1428571428571429,1
HH-05672,Musanze,-1.459274,29.663483,2024-06-07,5.0,9.9,0.6,2021,26.0,21.1,19.2,20.5,27.3,19.0,22.183333333333334,-1.2407407407407407,1
HH-05144,Rulindo,-1.713395,30.013318,2023-07-10,4.0,11.6,2.2,2061,24.0,24.2,16.9,19.4,17.3,22.7,20.75,-0.7887931034482759,1
HH-00999,Gakenke,-1.675021,29.89909,2023-07-30,6.0,11.7,2.5,2058,68.4,52.6,60.6,61.7,60.1,63.0,61.06666666666667,-4.21937321937322,1
HH-04881,Nyabihu,-1.601093,29.510271,2023-03-22,3.0,10.3,2.1,2489,27.28855670103093,32.5,23.7,28.0,30.7,27.5,28.28142611683849,-1.7457695259066492,1
HH-02835,Musanze,-1.480781,29.625275,2023-08-17,6.0,9.2,2.4,1860,47.6,56.6,55.4,53.9,42.8,43.3,49.93333333333334,-4.4275362318840585,1
HH-06806,Rulindo,-1.726253,30.007053,2023-03-28,5.0,10.9,2.0,1767,24.6,25.4,22.3,23.3,25.1,18.4,23.183333333333334,-1.1269113149847094,1
HH-01238,Burera,-1.413433,29.75317,2024-01-17,5.0,9.1,10.3,1981,42.0,37.1,37.5,34.5,37.6,42.4,38.516666666666666,-3.2326007326007327,1
HH-06670,Nyabihu,-1.61785,29.45726,2023-09-22,1.0,10.6,1.0,2174,9.2,8.6,9.3,9.6,7.8,9.4,8.983333333333333,0.1525157232704403,1
HH-05202,Gakenke,-1.659606,29.839132,2023-09-19,5.0,5.6,1.2,1987,25.4,24.7,25.4,27.4,28.6,28.9,26.733333333333334,-3.773809523809524,1
HH-06119,Musanze,-1.517984,29.617019,2023-11-19,2.0,11.6,2.9,1828,24.8,18.4,17.4,21.4,23.2,18.8,20.666666666666668,-0.781609195402299,1
HH-02187,Gakenke,-1.708125,29.875537,2023-04-28,4.0,9.0,4.4777974683544315,1831,30.4,32.6,30.3,34.1,30.9,30.5,31.46666666666667,-2.4962962962962965,1
HH-01135,Rulindo,-1.702795,30.011644,2023-07-03,5.0,8.2,3.0,1688,19.2,19.7,16.9,15.9,16.8,20.5,18.166666666666668,-1.215447154471545,1
HH-01304,Burera,-1.423327,29.835927,2023-12-31,5.0,8.4,7.9,1839,38.2,35.1,35.8,38.7,41.6,30.3,36.61666666666667,-3.359126984126984,1
HH-01628,Burera,-1.430784,29.826772,2023-03-15,1.0,6.8,4.2,1890,6.2,6.3,5.2,6.3,5.6,6.3,5.983333333333333,0.12009803921568624,1
HH-05165,Nyabihu,-1.609324,29.482199,2023-06-29,7.0,10.9,4.3,2490,35.1,34.7,32.9,31.7,28.1,36.8,33.21666666666667,-2.0474006116207955,1
HH-01523,Musanze,-1.480067,29.648982,2023-10-13,3.0,6.6,1.3,2108,10.3,10.6,8.1,9.2,8.3,8.7,9.200000000000001,-0.3939393939393942,1
HH-00359,Gakenke,-1.671527,29.78229,2024-05-27,3.0,6.8,10.3,2021,18.4,18.5,14.3,20.8,20.5,18.5,18.5,-1.7205882352941175,1
HH-00139,Musanze,-1.492324,29.57483,2023-06-22,2.0,10.9,12.0,1690,17.3,15.3,21.2,21.6,23.8,19.6,19.8,-0.8165137614678899,1
HH-00300,Nyabihu,-1.593034,29.515671,2023-05-18,5.0,7.8,5.4,2396,17.9,15.6,17.3,15.4,17.1,17.2,16.750000000000004,-1.1474358974358978,1
HH-01557,Burera,-1.489992,29.706281,2025-06-15,6.0,8.3,1.6,2012,43.8,48.2,41.7,41.9,41.4,42.3,43.21666666666667,-4.206827309236948,1
HH-00383,Burera,-1.4831,29.769151,2024-02-07,1.0,8.9,0.6,1918,8.0,9.3,8.5,6.3,7.2,9.1,8.066666666666668,0.093632958801498,1
HH-05541,Nyabihu,-1.611036,29.480858,2023-05-11,4.0,9.1,0.7,2473,33.4,29.9,33.4,29.9,35.2,32.2,32.333333333333336,-2.5531135531135534,1
HH-04583,Rulindo,-1.708101,30.084152,2023-12-18,2.0,8.0,3.9,2032,15.3,13.3,14.2,14.1,15.4,12.1,14.066666666666665,-0.7583333333333331,1
HH-06634,Burera,-1.471571,29.777791,2023-10-28,6.0,10.6,15.8,1892,30.2,25.1,38.1,24.9,26.1,-31.4,18.833333333333332,-0.7767295597484276,1
HH-05819,Gakenke,-1.633313,29.750133,2023-10-07,4.0,11.4,2.5,2279,36.4,41.3,39.7,33.2,47.8,49.5,41.31666666666666,-2.6242690058479528,1
HH-04697,burera,-1.462229,29.760018,2023-02-15,6.0,8.9,1.4,1810,29.7,28.5,22.5,27.8,21.5,27.4,26.233333333333334,-1.9475655430711611,1
HH-06477,Burera,-1.495437,29.773591,2023-03-06,6.0,9.8,2.9,1753,28.2,32.1,26.0,34.1,24.2,26.2,28.466666666666665,-1.9047619047619044,1
HH-05523,Burera,-1.44403,29.745227,2024-04-03,4.0,7.3,7.2,1770,13.0,15.9,12.8,12.6,11.5,11.5,12.883333333333335,-0.764840182648402,1
HH-06878,Nyabihu,-1.557042,29.516436,2023-04-08,2.0,7.4,2.7,2262,12.0,12.5,13.9,14.4,11.8,13.0,12.933333333333332,-0.7477477477477474,1
HH-02722,Rulindo,-1.765562,29.986375,2023-01-02,3.0,8.7,4.2,2106,22.2,21.8,19.0,23.0,19.3,24.6,21.650000000000002,-1.4885057471264371,1
HH-01933,Burera,-1.488811,29.706258,2024-05-30,4.0,8.2,2.9,1633,26.7,28.7,28.5,33.6,27.4,33.3,29.7,-2.6219512195121952,1
HH-05141,Burera,-1.497724,29.730176,2023-06-08,5.0,6.2,10.0,1963,14.6,14.6,13.1,18.1,18.1,12.6,15.183333333333332,-1.4489247311827953,1
HH-07196,Burera,-1.409637,29.827841,2023-06-16,5.0,11.5,1.1,2011,29.8,31.5,24.2,22.3,30.9,20.7,26.566666666666663,-1.3101449275362316,1
HH-07239,Rulindo,-1.752515,29.95728,2023-05-23,4.0,8.8,4.0,1767,18.8,17.6,16.4,16.7,18.2,13.5,16.866666666666667,-0.9166666666666665,1
HH-04164,Musanze,-1.453164,29.692709,2023-07-25,3.0,7.8,0.8,1930,13.3,9.1,12.1,12.4,10.0,8.6,10.916666666666666,-0.39957264957264954,1
HH-06916,Nyabihu,-1.58897,29.53779,2024-03-27,6.0,12.1,1.4,2626,70.7,64.6,61.6,67.2,69.0,59.9,65.5,-4.413223140495868,1
HH-03808,Musanze,-1.504865,29.651123,2023-09-17,2.0,10.6,12.8,1779,16.4,18.8,17.3,21.8,18.0,20.9,18.866666666666664,-0.7798742138364777,1
HH-06842,Nyabihu,-1.633104,29.499188,2023-02-11,6.0,11.5,1.8,2695,33.8,27.5,33.7,32.9,23.4,26.6,29.650000000000002,-1.5782608695652176,1
HH-05706,Musanze,-1.530572,29.673167,2024-03-20,4.0,5.1,11.0,1618,10.1,10.1,8.2,8.4,9.2,7.3,8.883333333333333,-0.7418300653594772,1
HH-04155,Musanze,-1.527894,29.647881,2024-06-18,4.0,10.1,1.8,1684,27.28855670103093,22.5,15.5,20.9,18.5,18.6,20.548092783505155,-1.0344646320302133,1
HH-04173,Musanze,-1.521519,29.601805,2023-06-24,5.0,7.4,5.8,1860,16.9,13.7,18.4,18.7,12.6,15.2,15.916666666666666,-1.1509009009009008,1
HH-00797,Gakenke,-1.6581,29.823535,2023-09-18,6.0,7.9,1.5,1872,40.2,37.8,48.2,37.0,43.6,45.5,42.05,-4.322784810126582,1
HH-02417,Musanze,-1.489652,29.625439,2023-07-13,3.0,6.6,10.2,1700,12.1,11.8,9.0,9.2,9.3,9.2,10.1,-0.5303030303030303,1
HH-00786,Gakenke,-1.602277,29.833365,2023-09-04,1.0,9.7,19.0,1936,8.7,8.8,8.6,8.9,9.7,7.3,8.666666666666666,0.10652920962199312,1
HH-03159,rulindo,-1.722707,29.962291,2024-03-27,6.0,7.2,4.0,1814,22.4,15.4,17.4,23.1,19.2,24.9,20.400000000000002,-1.8333333333333337,1
HH-00124,Nyabihu,-1.596767,29.479229,2023-12-02,6.0,8.8,12.7,2359,49.5,37.3,41.3,53.8,44.4,49.7,46.0,-4.2272727272727275,1
HH-02173,Nyabihu,-1.613308,29.506348,2023-03-21,4.0,9.4,4.1,2583,30.3,28.7,30.5,29.6,39.9,27.9,31.150000000000002,-2.3138297872340425,1
HH-05786,Gakenke,-1.671205,29.802002,2023-05-27,4.0,7.8,1.8,2062,26.1,18.6,26.95904639175258,20.3,16.3,24.8,22.176507731958765,-1.8431420169177903,1
HH-05737,Burera,-1.498877,29.700009,2023-08-10,6.0,9.8,9.6,1798,49.5,62.3,50.7,52.0,47.8,54.4,52.78333333333333,-4.386054421768708,1
HH-04341,Musanze,-1.4536,29.558972,2024-03-15,6.0,7.1,0.5,1930,23.2,24.2,20.0,15.5,17.8,14.6,19.216666666666665,-1.7065727699530515,1
HH-00911,Burera,-1.481103,29.752257,2023-11-18,4.0,4.0,1.7,1783,7.8,9.3,6.5,6.7,6.6,9.0,7.6499999999999995,-0.9124999999999999,1
HH-02310,Musanze,-1.483261,29.693273,2023-11-09,5.0,10.3,8.0,1763,45.1,45.4,53.4,41.3,43.8,43.9,45.48333333333333,-3.415857605177992,1
HH-07491,Nyabihu,-1.556205,29.475444,2023-06-27,3.0,10.4,7.9,2665,33.4,29.8,26.2,26.2,27.2,31.0,28.96666666666667,-1.7852564102564106,1
HH-03635,Nyabihu,-1.608676,29.45,2024-06-20,4.0,8.1,5.4,2489,17.7,15.6,16.5,15.1,14.5,13.1,15.416666666666664,-0.9032921810699587,1
HH-01258,Burera,-1.427531,29.764023,2024-04-01,5.0,9.0,13.8,1773,43.7,32.7,40.1,37.7,35.6,36.4,37.699999999999996,-3.188888888888888,1
HH-01179,Rulindo,-1.72362,30.038185,2023-12-30,1.0,7.6,2.3,1629,3.4,27.053943298969074,3.2,3.8,3.3,3.7,7.408990549828179,0.02513282239102907,1
HH-03651,Rulindo,-1.744932,30.02593,2023-03-11,3.0,11.6,2.0,1848,20.1,15.0,18.7,15.0,16.8,12.5,16.349999999999998,-0.4094827586206895,1
HH-00443,Musanze,-1.450131,29.687895,2023-04-12,6.0,14.3,2.9,1895,68.8,88.7,79.7,89.3,78.2,88.3,82.16666666666667,-4.745920745920746,1
HH-06144,Gakenke,-1.715791,29.831517,2023-08-05,4.0,8.5,0.9,1800,26.7,27.053943298969074,36.8,26.805824742268044,28.1,26.51715206185567,28.662820017182128,-2.372096472609662,1
HH-01400,Rulindo,-1.742965,29.955724,2023-04-15,4.0,6.9,2.7,1576,27.4,23.1,21.1,24.2,27.0,25.6,24.733333333333334,-2.5845410628019327,1
HH-01458,Rulindo,-1.716115,29.970596,2024-05-05,5.0,11.0,9.7,1785,27.4,25.4,22.4,30.3,27.5,22.0,25.833333333333332,-1.3484848484848484,1
HH-04940,Rulindo,-1.725385,30.006412,2023-09-13,3.0,6.6,2.7,1723,12.1,11.2,10.6,9.2,9.4,8.1,10.1,-0.5303030303030303,1
HH-01055,Gakenke,-1.70238,29.75,2024-02-20,5.0,66.2,11.1,2068,48.6,49.6,52.0,53.0,48.7,45.1,49.5,0.25226586102719034,1
HH-03276,Rulindo,-1.703128,30.086526,2023-05-07,6.0,11.5,2.2,1810,39.0,34.5,39.1,29.6,29.5,27.1,33.13333333333333,-1.881159420289855,1
HH-06146,Nyabihu,-1.561802,29.528791,2023-04-19,6.0,8.3,1.5,2422,23.2,19.9,23.7,24.1,21.4,26.4,23.11666666666667,-1.7851405622489962,1
HH-03700,Musanze,-1.520305,29.553633,2023-01-01,3.0,9.6,13.1,1436,27.2,25.3,24.7,24.9,26.4,25.9,25.733333333333334,-1.6805555555555556,1
HH-03760,Rulindo,-1.742156,29.980137,2023-08-11,6.0,11.5,4.3,1730,25.7,36.8,39.2,41.5,32.8,25.2,33.53333333333333,-1.9159420289855071,1
HH-00930,Musanze,-1.533664,29.601834,2023-03-18,5.0,9.1,7.3,1989,35.8,49.9,45.4,36.6,42.8,37.9,41.4,-3.5494505494505493,1
HH-05673,Burера,-1.471197,29.748182,2024-05-20,4.0,9.1,1.2,1695,31.2,30.4,34.0,30.8,28.4,35.7,31.75,-2.489010989010989,1
HH-01830,Musanze,-1.543428,29.644109,2024-03-09,3.0,12.0,0.9,2001,35.2,32.9,35.6,32.6,28.1,32.6,32.83333333333333,-1.7361111111111107,1
HH-06787,Gakenke,-1.543428,29.644109,2023-03-31,2.0,8.6,4.6,2087,17.4,14.1,16.8,13.9,14.8,16.3,15.549999999999999,-0.8081395348837209,1
HH-04222,Burera,29.759235,-1.473734,2024-05-02,6.0,4.6,3.1,2035,23.3,25.5,25.8,26.805824742268044,24.0,28.3,25.617637457044676,-4.569051621096669,1
HH-07338,Musanze,-1.49702,29.583295,2023-10-24,5.0,10.2,6.1,2118,31.8,24.9,27.2,20.6,19.6,25.9,25.0,-1.450980392156863,1
HH-06447,Gakenke,-1.675754,29.837699,2024-02-01,1.0,9.6,7.8,2073,9.7,7.6,7.7,7.5,9.1,8.4,8.333333333333334,0.13194444444444436,1
HH-07086,Nyabihu,-1.614663,29.502763,2023-06-21,3.0,14.6,0.8,2375,41.0,42.1,39.6,39.0,42.8,35.2,39.949999999999996,-1.7363013698630134,1
HH-02012,Nyabihu,-1.632571,29.452346,2024-06-14,5.0,8.9,12.0,2454,43.9,37.7,44.6,39.1,43.7,47.8,42.800000000000004,-3.8089887640449445,1
HH-06075,Musanze,-1.470964,29.613444,2023-07-06,4.0,10.4,4.6,1841,19.0,18.6,19.9,17.5,22.0,19.5,19.416666666666668,-0.8669871794871795,1
HH-05564,Musanze,-1.507021,29.62452,2023-08-15,6.0,8.1,1.2,1748,46.2,42.7,35.2,42.5,44.5,45.2,42.71666666666667,-4.27366255144033,1
HH-07672,Burera,-1.424769,29.823631,2023-07-02,5.0,9.8,1.4,1974,25.4,19.1,21.2,26.8,24.0,21.9,23.066666666666666,-1.3537414965986392,1
HH-02607,Nyabihu,-1.576866,29.523566,2023-03-04,5.0,11.4,0.9,2384,32.0,20.5,25.4,30.4,19.3,26.51715206185567,25.68619201030928,-1.253174737746428,1
HH-03265,Rulindo,-1.735551,30.003292,2023-06-01,6.0,7.2,5.3,1822,24.8,20.4,25.9,24.8,17.3,16.6,21.63333333333333,-2.0046296296296293,1
HH-06057,Burera,-1.436134,29.816661,2024-06-04,6.0,9.6,7.6,1876,30.5,31.6,24.7,30.6,32.8,21.5,28.616666666666664,-1.9809027777777777,1
HH-07372,Burera,-1.409451,29.76006,2024-04-07,3.0,8.0,0.9,2205,19.0,23.1,24.5,23.6,22.3,24.2,22.78333333333333,-1.8479166666666664,1
HH-00007,Nyabihu,-1.571874,29.486592,2024-01-11,5.0,11.2,5.4,2243,25.8,27.1,25.9,27.4,20.1,19.6,24.316666666666666,-1.1711309523809526,1
HH-02981,Musanze,-1.534696,29.638429,2024-02-11,3.0,8.0,2.5,2106,12.0,12.8,11.8,9.8,9.7,12.0,11.350000000000001,-0.4187500000000002,1
HH-03362,Musanze,-1.470591,29.649994,2023-09-03,6.0,9.0,1.5,1741,25.8,22.7,23.5,32.1,21.4,19.2,24.116666666666664,-1.6796296296296294,1
HH-01944,Rulindo,-1.76517,30.015268,2023-05-27,4.0,9.2,5.4,1878,27.8,28.3,33.9,28.3,28.8,36.5,30.599999999999998,-2.3260869565217392,1
HH-07781,Musanze,-1.4996,29.556687,2023-01-29,4.0,12.4,5.4,1724,27.9,26.5,19.2,25.6,23.6,26.5,24.88333333333333,-1.0067204301075265,1
HH-07365,Burera,-1.486166,29.819405,2024-02-12,2.0,9.1,1.6,2113,7.1,7.7,26.95904639175258,8.0,6.7,8.7,10.859841065292096,-0.19338912805407657,1
HH-06771,Nyabihu,-1.579603,29.459375,2023-12-30,3.0,13.6,0.6,2179,14.8,18.7,17.7,14.8,24.1,14.1,17.366666666666664,-0.2769607843137253,1
HH-06153,Nyabihu,-1.579603,29.459375,2024-01-13,6.0,8.7,3.1,2392,26.4,24.5,24.4,27.2,25.7,26.8,25.833333333333332,-1.9693486590038316,1
HH-06249,Rulindo,-1.774777,29.994038,2024-04-11,2.0,9.3,2.8,1914,8.1,9.6,9.4,8.3,7.3,7.2,8.316666666666668,0.10573476702508951,1
HH-07361,Rulindo,-1.740658,30.071811,2024-01-04,3.0,7.1,2.3,1885,10.0,11.4,26.95904639175258,13.0,11.3,7.5,13.359841065292096,-0.8816677556749433,1
HH-03135,Nyabihu,5.793084,29.524977,2024-01-13,2.0,9.1,0.7,2573,8.5,8.9,8.1,8.4,7.7,10.6,8.700000000000001,0.0439560439560438,1
HH-05097,Rulindo,-1.738725,30.045642,2023-06-16,4.0,9.4,4.4777974683544315,1952,17.5,18.4,15.4,18.0,14.9,19.2,17.233333333333334,-0.8333333333333334,1
HH-02243,Burera,-1.4,29.843903,2023-05-08,7.0,4.8,1.6,1607,30.3,31.9,27.3,33.9,27.1,28.2,29.78333333333333,-5.204861111111111,1
HH-01475,Musanze,-1.54776,29.643602,2023-02-05,2.0,4.7,2.0,1870,6.6,8.3,7.7,7.6,7.9,9.8,7.983333333333334,-0.6985815602836881,1
HH-05947,Musanze,-1.508119,29.668872,2023-04-30,5.0,8.7,3.6,1924,35.3,40.4,42.2,35.1,36.0,37.2,37.699999999999996,-3.333333333333333,1
HH-01890,Gakenki,-1.745927,29.81112,2023-02-19,3.0,10.1,1.6,2169,11.6,18.7,12.3,12.0,15.1,12.1,13.633333333333331,-0.3498349834983497,1
HH-03436,Musanze,-1.456029,29.552734,2024-03-08,4.0,7.6,1.9,1726,12.1,16.3,17.8,15.3,18.0,17.4,16.150000000000002,-1.1250000000000004,1
HH-04988,Burera,-1.46617,29.701621,2023-08-06,5.0,9.7,0.9,1871,25.8,20.9,27.7,22.4,26.0,17.9,23.450000000000003,-1.4175257731958768,1
HH-03706,Gakenke,-1.65984,29.766545,2023-01-27,4.0,11.6,1.2,1599,23.0,23.9,21.0,17.6,23.9,21.2,21.766666666666666,-0.8764367816091954,1
HH-02022,Burera,-1.488953,29.847855,2023-03-25,5.0,6.7,7.0,2034,16.0,16.8,16.4,17.0,12.7,17.7,16.099999999999998,-1.4029850746268655,1
HH-04021,Musanze,-1.533534,29.652022,2024-05-30,6.0,11.3,0.8,1714,29.6,38.9,35.9,30.6,32.2,35.9,33.85,-1.995575221238938,1
HH-06302,Musanze,-1.492729,29.676409,2023-07-12,3.0,4.2,4.9,1783,10.1,10.6,12.0,12.4,13.1,10.5,11.450000000000001,-1.7261904761904763,1
HH-05716,Musanze,-1.475269,29.61038,2023-03-22,4.0,7.3,3.8,1856,22.6,26.2,27.1,23.2,21.6,23.8,24.08333333333334,-2.2990867579908683,1
HH-06608,Burera,-1.495886,29.808576,2023-07-27,7.0,7.3,4.0,1464,45.2,43.7,46.6,42.0,52.9,45.5,45.98333333333333,-5.299086757990867,1
HH-02659,Nyabihu,-1.61085,29.488384,2023-11-22,5.0,7.1,5.8,2412,13.5,19.9,13.6,18.3,18.0,17.5,16.8,-1.3661971830985917,1
HH-01131,Rulindo,-1.755563,29.996292,2023-10-28,3.0,9.8,7.5,1955,15.7,13.1,11.1,14.2,14.3,11.2,13.266666666666666,-0.35374149659863924,1
